loss,accuracy,val_loss,val_accuracy,lr
1.0984281301498413,0.3333333432674408,1.0996772050857544,0.3333333432674408,0.0010000000474974513
1.0974931716918945,0.3333333432674408,1.099698543548584,0.3333333432674408,0.0010000000474974513
1.096779704093933,0.3333333432674408,1.0997216701507568,0.3333333432674408,0.0010000000474974513
1.0957717895507812,0.3333333432674408,1.0997482538223267,0.3333333432674408,0.0010000000474974513
1.0949945449829102,0.3333333432674408,1.0997769832611084,0.3333333432674408,0.0010000000474974513
1.0941487550735474,0.3333333432674408,1.0998072624206543,0.3333333432674408,0.0010000000474974513
1.0933035612106323,0.3333333432674408,1.0998286008834839,0.3333333432674408,0.0010000000474974513
1.0924595594406128,0.3333333432674408,1.099860668182373,0.3333333432674408,0.0010000000474974513
1.0916450023651123,0.3333333432674408,1.099900484085083,0.3333333432674408,0.0010000000474974513
1.090761661529541,0.3333333432674408,1.0999295711517334,0.3333333432674408,0.0010000000474974513
