best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
1.008771538734436,1.3509944677352905,0.4861111044883728,0.3333333432674408,0.0010000000474974513,192,8.939917802810669
