best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
0.5699662566184998,1.0702524185180664,0.7222222089767456,0.4444444477558136,0.0010000000474974513,8,2.5424609184265137
