loss,accuracy,val_loss,val_accuracy,lr
1.2935649156570435,0.2777777910232544,1.0916268825531006,0.3333333432674408,0.0010000000474974513
1.1199759244918823,0.5,1.0958458185195923,0.3333333432674408,0.0010000000474974513
1.0503935813903809,0.5,1.0812456607818604,0.6666666865348816,0.0010000000474974513
0.9853866100311279,0.6111111044883728,1.0624338388442993,0.6666666865348816,0.0010000000474974513
0.9073846340179443,0.6111111044883728,1.0598129034042358,0.6666666865348816,0.0010000000474974513
0.8673150539398193,0.6666666865348816,1.0726583003997803,0.3333333432674408,0.0010000000474974513
0.8416444659233093,0.6111111044883728,1.113745093345642,0.3333333432674408,0.0010000000474974513
0.764717161655426,0.6111111044883728,1.1109552383422852,0.3333333432674408,0.0010000000474974513
0.7004063129425049,0.6666666865348816,1.1201950311660767,0.6666666865348816,0.0010000000474974513
0.6257213354110718,0.6666666865348816,1.1296820640563965,0.6666666865348816,0.0010000000474974513
