best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
1.096787929534912,1.1077940464019775,0.3333333432674408,0.1111111119389534,0.0010000000474974513,9,4.95513916015625
