best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
1.0841623544692993,1.1901307106018066,0.3888888955116272,0.3333333432674408,0.0010000000474974513,7,18.765560626983643
