loss,accuracy,val_loss,val_accuracy,lr
2.0935723781585693,0.2777777910232544,2.3036036491394043,0.3333333432674408,0.0010000000474974513
2.3203206062316895,0.3472222089767456,2.2383639812469482,0.3333333432674408,0.0010000000474974513
2.133638620376587,0.25,2.179965019226074,0.3333333432674408,0.0010000000474974513
2.251234292984009,0.4166666567325592,2.138322114944458,0.3333333432674408,0.0010000000474974513
1.8399933576583862,0.3333333432674408,2.0981533527374268,0.3333333432674408,0.0010000000474974513
2.0610134601593018,0.3472222089767456,2.058826208114624,0.3333333432674408,0.0010000000474974513
1.9363799095153809,0.4166666567325592,2.0218751430511475,0.3333333432674408,0.0010000000474974513
2.1448545455932617,0.3333333432674408,2.0065674781799316,0.3333333432674408,0.0010000000474974513
1.7231497764587402,0.3194444477558136,1.9895943403244019,0.3333333432674408,0.0010000000474974513
1.7921712398529053,0.3888888955116272,1.9612278938293457,0.3333333432674408,0.0010000000474974513
1.7627191543579102,0.3611111044883728,1.9264302253723145,0.3333333432674408,0.0010000000474974513
2.109346866607666,0.2777777910232544,1.8977758884429932,0.3333333432674408,0.0010000000474974513
1.8365097045898438,0.3611111044883728,1.8705304861068726,0.3333333432674408,0.0010000000474974513
2.174358606338501,0.25,1.8367295265197754,0.3333333432674408,0.0010000000474974513
2.3203606605529785,0.3055555522441864,1.813781976699829,0.3333333432674408,0.0010000000474974513
2.003617286682129,0.3055555522441864,1.7904047966003418,0.3333333432674408,0.0010000000474974513
1.6993168592453003,0.3055555522441864,1.7783699035644531,0.3333333432674408,0.0010000000474974513
1.8422236442565918,0.2916666567325592,1.7521147727966309,0.3333333432674408,0.0010000000474974513
1.731184720993042,0.3472222089767456,1.7331788539886475,0.3333333432674408,0.0010000000474974513
2.0349929332733154,0.3055555522441864,1.709587574005127,0.3333333432674408,0.0010000000474974513
1.8414115905761719,0.3888888955116272,1.689358115196228,0.3333333432674408,0.0010000000474974513
1.6257967948913574,0.3888888955116272,1.671267032623291,0.3333333432674408,0.0010000000474974513
1.9022729396820068,0.4027777910232544,1.6527690887451172,0.3333333432674408,0.0010000000474974513
1.3628795146942139,0.3472222089767456,1.6378288269042969,0.3333333432674408,0.0010000000474974513
1.6241236925125122,0.2916666567325592,1.6196008920669556,0.3333333432674408,0.0010000000474974513
1.6425273418426514,0.3055555522441864,1.6026148796081543,0.3333333432674408,0.0010000000474974513
1.5722459554672241,0.3888888955116272,1.5827361345291138,0.3333333432674408,0.0010000000474974513
1.7178763151168823,0.3333333432674408,1.5751457214355469,0.3333333432674408,0.0010000000474974513
1.9262930154800415,0.2777777910232544,1.563091516494751,0.3333333432674408,0.0010000000474974513
1.5647188425064087,0.4166666567325592,1.5467265844345093,0.3333333432674408,0.0010000000474974513
2.155409812927246,0.3194444477558136,1.5358476638793945,0.3333333432674408,0.0010000000474974513
1.7514415979385376,0.3194444477558136,1.5184036493301392,0.3333333432674408,0.0010000000474974513
1.845609426498413,0.3194444477558136,1.5010513067245483,0.3333333432674408,0.0010000000474974513
1.5862727165222168,0.3888888955116272,1.4882864952087402,0.3333333432674408,0.0010000000474974513
1.76006019115448,0.3888888955116272,1.477764368057251,0.3333333432674408,0.0010000000474974513
1.97097647190094,0.4027777910232544,1.4665517807006836,0.3333333432674408,0.0010000000474974513
1.5544044971466064,0.4444444477558136,1.4561843872070312,0.3333333432674408,0.0010000000474974513
1.5850878953933716,0.3888888955116272,1.44488525390625,0.3333333432674408,0.0010000000474974513
1.9077848196029663,0.2916666567325592,1.4346357583999634,0.3333333432674408,0.0010000000474974513
1.5315667390823364,0.4027777910232544,1.421604037284851,0.3333333432674408,0.0010000000474974513
1.6143330335617065,0.3472222089767456,1.4095131158828735,0.3333333432674408,0.0010000000474974513
1.9350234270095825,0.3055555522441864,1.390973687171936,0.3333333432674408,0.0010000000474974513
1.4279274940490723,0.3611111044883728,1.3869273662567139,0.3333333432674408,0.0010000000474974513
1.9395610094070435,0.25,1.3748040199279785,0.3333333432674408,0.0010000000474974513
1.8289233446121216,0.375,1.3647162914276123,0.3333333432674408,0.0010000000474974513
1.454067349433899,0.4861111044883728,1.3574851751327515,0.3333333432674408,0.0010000000474974513
1.9168641567230225,0.2916666567325592,1.3428412675857544,0.3333333432674408,0.0010000000474974513
1.7301832437515259,0.3472222089767456,1.332625150680542,0.3333333432674408,0.0010000000474974513
1.589085340499878,0.3472222089767456,1.3294260501861572,0.3333333432674408,0.0010000000474974513
1.8650137186050415,0.375,1.3203591108322144,0.3333333432674408,0.0010000000474974513
2.1217727661132812,0.3055555522441864,1.3154536485671997,0.3333333432674408,0.0010000000474974513
1.9589811563491821,0.25,1.3051652908325195,0.3333333432674408,0.0010000000474974513
1.727705478668213,0.3055555522441864,1.3019580841064453,0.3333333432674408,0.0010000000474974513
1.6599713563919067,0.3472222089767456,1.298184871673584,0.3333333432674408,0.0010000000474974513
1.826721429824829,0.3611111044883728,1.2933300733566284,0.3333333432674408,0.0010000000474974513
1.6652867794036865,0.3888888955116272,1.2877660989761353,0.3333333432674408,0.0010000000474974513
1.576598882675171,0.3333333432674408,1.2763659954071045,0.3333333432674408,0.0010000000474974513
1.5848416090011597,0.2916666567325592,1.2719725370407104,0.3333333432674408,0.0010000000474974513
1.731222152709961,0.3472222089767456,1.2613049745559692,0.3333333432674408,0.0010000000474974513
1.661402940750122,0.3888888955116272,1.2557778358459473,0.3333333432674408,0.0010000000474974513
1.6343178749084473,0.4166666567325592,1.25138521194458,0.3333333432674408,0.0010000000474974513
1.8323578834533691,0.3333333432674408,1.2461137771606445,0.3333333432674408,0.0010000000474974513
1.8175315856933594,0.3611111044883728,1.23936128616333,0.3333333432674408,0.0010000000474974513
1.7495512962341309,0.3194444477558136,1.2335566282272339,0.3333333432674408,0.0010000000474974513
1.6646983623504639,0.2638888955116272,1.22780442237854,0.3333333432674408,0.0010000000474974513
1.485632300376892,0.3333333432674408,1.2228670120239258,0.3333333432674408,0.0010000000474974513
1.2327966690063477,0.4027777910232544,1.2229325771331787,0.3333333432674408,0.0010000000474974513
1.974732518196106,0.3055555522441864,1.2187659740447998,0.1666666716337204,0.0010000000474974513
1.828920602798462,0.3888888955116272,1.2177329063415527,0.1666666716337204,0.0010000000474974513
1.750062346458435,0.3194444477558136,1.215425729751587,0.1666666716337204,0.0010000000474974513
1.583840012550354,0.3333333432674408,1.2147126197814941,0.1666666716337204,0.0010000000474974513
1.4569180011749268,0.3333333432674408,1.2115530967712402,0.1666666716337204,0.0010000000474974513
1.6804556846618652,0.375,1.209510087966919,0.1666666716337204,0.0010000000474974513
1.9330989122390747,0.4166666567325592,1.2059111595153809,0.1666666716337204,0.0010000000474974513
1.7703639268875122,0.3055555522441864,1.2020670175552368,0.1666666716337204,0.0010000000474974513
1.373744010925293,0.3333333432674408,1.2021273374557495,0.1666666716337204,0.0010000000474974513
1.345777153968811,0.4027777910232544,1.2001407146453857,0.1666666716337204,0.0010000000474974513
1.5054833889007568,0.3055555522441864,1.1996110677719116,0.1666666716337204,0.0010000000474974513
1.5132660865783691,0.3888888955116272,1.19898521900177,0.1666666716337204,0.0010000000474974513
1.540050745010376,0.4027777910232544,1.1974074840545654,0.1666666716337204,0.0010000000474974513
1.522295594215393,0.5138888955116272,1.197740077972412,0.1666666716337204,0.0010000000474974513
1.7884902954101562,0.375,1.1964976787567139,0.0,0.0010000000474974513
2.0435380935668945,0.25,1.1958039999008179,0.0,0.0010000000474974513
1.4692457914352417,0.4166666567325592,1.1933495998382568,0.0,0.0010000000474974513
1.5755952596664429,0.3472222089767456,1.1917879581451416,0.0,0.0010000000474974513
2.051781177520752,0.3055555522441864,1.189764142036438,0.0,0.0010000000474974513
