best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
0.9920467734336853,1.2633661031723022,0.5833333134651184,0.3333333432674408,0.0010000000474974513,188,8.810171842575073
