best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
1.0877423286437988,1.9813429117202759,0.5,0.3888888955116272,0.0010000000474974513,154,9.12527346611023
