best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
0.9645328521728516,1.3233174085617065,0.5694444179534912,0.3333333432674408,0.0010000000474974513,159,8.618479251861572
