best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
0.4560629427433014,1.20200777053833,0.7777777910232544,0.5,0.0010000000474974513,7,7.774531364440918
