best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
0.47516584396362305,1.3496603965759277,0.6666666865348816,0.6111111044883728,0.0010000000474974513,7,8.131468296051025
