best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch,time_consumption_in_seconds
0.5020116567611694,1.4216933250427246,0.5,0.4444444477558136,0.0010000000474974513,8,7.270025730133057
